city,menuItemName,menuItemDescription,menuItemCurrentPrice,menuItemImageUrl,menuItemCategory,menuItemAverageRating,menuItemRatingCount,restaurantName,restaurantDescription
Houston,Steak & Cheese Melt,"Grilled, melty and cheesy but also loaded with fresh vegetables? The Steak & Cheese Melt is just that, freshly made with onions and peppers and perfectly grilled to cover all your cravings.",$7.90,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9b7b5866-1a6d-400e-8356-5ee35c692835-retina-large.png",Fresh Melts®,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,"Bacon, Egg & Cheese","Start your day in a sizzlin' way with  bacon, egg, and melty cheese on freshly toasted flatbread (or whatever you like). Pile on your favorite veggies and sauce. Start the day right. ",$5.15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1043d80b-bae6-40af-98ad-7a62a7444266-09850cb9-47a6-455b-ab57-7fa9669a740d-retina-large.JPG",Breakfast,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,"Steak, Egg & Cheese","No matter what side of the bed you wake up on, you’ll love this. Yummy egg  with tender and delicious steak covered in melty cheese. That's one beautiful breakfast.",$5.27,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/98f2c21a-4ad6-46af-af38-82f69b304758-55fde3c5-6d5b-4172-a12f-58df419669db-retina-large.JPG",Breakfast,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,"Black Forest Ham, Egg & Cheese","Enjoy savory Black Forest ham, melted cheese, and egg -  all on your favorite bread. Add your choice of veggies for a tasty way to start the day. Hello, delicious. ",$5.15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/84bc79d0-3215-406e-bc7d-94674e5302d3-fd96784f-73fc-43eb-96dc-8ceeeef145f6-retina-large.JPG",Breakfast,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Egg & Cheese,A classic for a reason. Our Egg and Cheese is simply delicious. Enjoy a fluffy egg with melted cheese. Try it toasted - It's unbeatable.,$5.15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f84a545e-2d11-42e9-a396-a85ef1164af8-e24d8e73-9715-44a5-80e7-33d0425e05cd-retina-large.JPG",Breakfast,4.2142858505249,14,Subway,"Sandwiches, Salads, Dessert, Snacks"
Houston,Coffee Traveler - Veranda Blend®,"A convenient carrier filled with 96 fl oz of our brewed Starbucks® Blonde Veranda Blend® (equivalent to 12 8-fl-oz cups), perfect for meetings, picnic gatherings or any occasion that calls for coffee.",$23.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/08c40afe-ca99-4a0e-947f-439c4dff9f64-retina-large.jpg",Hot Coffees,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Coffee Traveler - Dark Roast,A convenient carrier filled with 96 fl oz of brewed Starbucks® Dark Roast coffee.,$23.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7fbaef9f-9dbf-4815-84ec-b22d279dcf56-retina-large.jpg",Hot Coffees,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Coffee Traveler - Pike Place® Roast,"A convenient carrier filled with 96 fl oz of our featured brewed medium roast coffee (equivalent of twelve 8 fl oz cups)—a perfect pick-me-up for meetings, picnics or whatever occasion calls for coffee.",$23.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7fbaef9f-9dbf-4815-84ec-b22d279dcf56-retina-large.jpg",Hot Coffees,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Coffee Traveler - Decaf Pike Place® Roast,"A convenient carrier filled with 96 fl oz of our featured brewed decaf coffee (equivalent of twelve 8 fl oz cups)—a perfect companion for meetings, picnics or whatever occasion calls for coffee.",$23.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7fbaef9f-9dbf-4815-84ec-b22d279dcf56-retina-large.jpg",Hot Coffees,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Apple Crisp Oatmilk Frappuccino® Blended Beverage,"Flavors of apple, cinnamon and brown sugar blended with coffee, oatmilk and ice. Topped with a spiced apple drizzle and whipped cream.",$6.15,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fc363862-c979-4105-a708-87c11151df24-retina-large.jpg",Frappuccino® Blended Beverages,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Iced Black Tea Lemonade,"Premium black tea sweetened just right, then shaken with refreshing lemonade and ice for this Arnold Palmer-inspired beverage. A distinguished, satisfying treat.",$4.25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c28f03bf-e38c-4f9b-9de9-89367e816af5-retina-large.jpg",Iced Teas,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Mango Dragonfruit Lemonade Starbucks Refreshers® Beverage,"This tropical-inspired pick-me-up—crafted with a clever combination of vibrant lemonade, sweet mango and refreshing dragonfruit flavors and hand-shaken with ice plus a scoop of real diced dragonfruit.",$5.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cf84e21c-c9a4-4c69-bc4a-ee23ac962993-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Paradise Drink Starbucks Refreshers® Beverage,Tropical flavors of pineapple and passionfruit combine with diced pineapple and creamy coconutmilk to create a delicious island escape.,$5.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e64d6e4e-aec1-4852-b1f4-431e58571654-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Ethos® Bottled Water,"For every bottle of Ethos® water you buy, Starbucks will donate 5 cents to support humanitarian programs in coffee-growing communities, providing clean, safe water to those in need.",$2.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a66c3189-2fec-43b9-afb9-740b95d380cb-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Mango Dragonfruit Starbucks Refreshers® Beverage,A tropical-inspired pick-me-up--crafted with a refreshing combination of sweet mango and dragonfruit flavors and hand-shaken with ice plus a scoop of real diced dragonfruit.,$4.65,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d5fc1d52-5808-4e19-92fa-e2e557d395fe-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Dragon Drink® Starbucks Refreshers® Beverage,"This tropical-inspired pick-me-up—crafted with sweet mango and dragonfruit flavors and hand-shaken with creamy coconutmilk, ice and a scoop of real diced dragonfruit--creates a refreshing and surprising delight in the fall.",$5.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/916cecb0-eff3-4ea4-8036-9a0fbfca9f9b-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Evolution Fresh® Organic Vital Berry,"Bright berries, orange and mango blend together for a satisfying smoothie with a delicious punch of vitamin C.",$5.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/378c5fa1-a6eb-48f9-bca1-8019a25675bf-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Horizon® Chocolate Organic Milk,"A single-serve milk box with 32mg of DHA Omega-3! DHA is a valuable nutrient that may help support the brain, heart and eyes.",$2.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/09d76da8-6f2f-47cd-a383-e2e92ea01e29-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Galvanina Sparkling Water,"The essential refresher. Our sparking, natural mineral water will quench your thirst with effervescent ease.",$2.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/976328d4-62c5-441c-a61b-7243acdc4678-retina-large.jpg",Cold Drinks,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,"Bacon, Gouda & Egg Sandwich","Sizzling applewood-smoked bacon, Parmesan cage-free egg frittata and melted aged Gouda on an artisan roll. -HIGH-PROTEIN",$5.65,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5cf69357-e686-4deb-af06-6fe43f2b1369-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,"Sausage, Cheddar & Egg Sandwich","A savory sausage patty, fluffy cage-free eggs and aged Cheddar cheese on a perfectly toasted English muffin. -HIGH-PROTEIN",$4.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e6c99921-4611-4ee9-8306-f6df9a29d2ff-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,"Bacon, Sausage & Egg Wrap","Double-smoked bacon, savory pork sausage and cage-free scrambled eggs combined with Cheddar cheese and potatoes--all wrapped in a flour tortilla.- HIGH-PROTEIN",$7.25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ff4140aa-4c98-4725-aa94-b4cf074faa4a-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,"Spinach, Feta & Egg White Wrap","Cage-free egg whites are combined with spinach, feta cheese and sun-dried tomato cream cheese inside a whole-wheat wrap. - VEGETARIAN - HIGH-PROTEIN",$5.25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c907d803-d8e4-45a6-ba74-ed2312588abf-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,"Turkey Bacon, Cheddar & Egg White Sandwich","Sizzling turkey bacon and cage-free egg whites paired with creamy, melted, reduced-fat white Cheddar cheese on a wheat English muffin. -HIGH-PROTEIN",$5.25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/79e882e0-0f6b-4ecc-9220-c71aae11bc3d-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,"Double-Smoked Bacon, Cheddar & Egg Sandwich","Bacon smoked for six hours over hickory wood chips, stacked with a cage-free fried egg, topped with a melted slice of sharp Cheddar cheese—all on our signature croissant bun. -HIGH-PROTEIN",$6.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b3232ab6-fbfe-4030-a7dc-ea86f706b539-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Avocado Spread,"Avocadoes mixed with lime, sea salt, garlic and a touch of spice—specially packaged to maintain freshness without the use of heat, additives or preservatives.",$1.55,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8be509a2-eaa7-4266-96d3-e4497dd6f547-retina-large.jpg",Hot Breakfast,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Birthday Cake Pop,"Bite-sized vanilla cake mixed with vanilla buttercream, dipped in pink chocolaty icing and topped with white sprinkles. -VEGETARIAN",$3.55,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/97e36da0-804c-45c0-8162-45e1d3c67550-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Chocolate Croissant,"Two generous pieces of chocolate wrapped in a butter croissant with soft, flaky layers and a golden-brown crust. -VEGETARIAN",$4.45,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1f3d7185-e796-45d9-826f-9ccbc9eb2f1d-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Banana Walnut & Pecan Loaf,"Bananas, walnuts and pecans mixed into a moist, nutty, classic banana bread. - VEGETARIAN",$3.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2164e70a-a407-409f-b4ba-8a4c4d31489e-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Plain Bagel,"Classic soft, chewy and thick New York–style bagel. Available with cream cheese or butter.- VEGAN- VEGETARIAN",$2.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d0a95015-21ec-4c93-b42e-a3dfccf0719b-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Butter Croissant,"Classic butter croissant with soft, flaky layers and a golden-brown crust. -VEGETARIAN",$4.25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/db31c1da-6ebe-4f75-b210-bc4103708715-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Blueberry Muffin,"Soft muffin with sweet, juicy blueberries and a hint of lemon, finished with a crunchy sugar topping. -VEGETARIAN",$3.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/efe86601-6730-4a75-9403-e59b7aead1cb-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Cheese Danish,"Flaky, butter croissant dough with soft, warm cheese in the center. - VEGETARIAN",$3.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/190592f1-8591-4242-9004-4d6c0afd8a81-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Glazed Doughnut,Old-fashioned cake doughnut glazed with sweet icing. - VEGETARIAN,$2.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9744cd98-ea44-4590-b417-e28b7736a862-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Cookies & Cream Cake Pop,"Chocolate cake blended with creamy, sandwich-cookie buttercream and cookie bits, dipped in white-chocolaty coating and finished with dark-chocolaty cookie crumb.-VEGETARIAN",$3.55,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3ce35018-294b-453f-8a08-33f583322787-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Pumpkin Scone,A spiced pumpkin scone topped with sweet icing.- VEGETARIAN,$3.95,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/65a9e970-c002-4883-b5af-1406134b1f5a-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
Houston,Unicorn Cake Pop,"Creamy vanilla cake with confetti sprinkles shaped into a unicorn, dipped in a white-chocolaty icing and finished with a magical design.- VEGETARIAN",$3.75,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b778cfaf-b6d7-4a26-a73a-47b9267774cc-retina-large.jpg",Bakery,4.58823490142822,85,Starbucks,"Coffee & Tea, Breakfast, Lunch, and Sweets"
